step,time_s,posX_m,posY_m,posZ_m,velX_mps,velY_mps,velZ_mps,speed_mps,horizSpeed_mps,thrust_N,thrust_kN,mass_kg,fuel_kg,twr,tilt_deg,pitchRate_dps,yawRate_dps,gimbalX_deg,gimbalZ_deg,miss_m,controlMode
1,0.0500,0.000,1397.599,0.000,-0.005,-48.024,0.000,48.024,0.005,360916.5,360.92,39594.09,13994.08,0.930,0.399,0.000,-0.023,-0.091,-0.244,0.000,Neural
2,0.1000,-0.001,1395.198,0.000,-0.010,-48.047,0.000,48.047,0.010,361241.2,361.24,39588.16,13988.17,0.931,0.398,0.000,-0.043,0.091,-0.232,0.001,Neural
3,0.1500,-0.001,1392.795,0.000,-0.015,-48.070,0.000,48.070,0.015,361559.4,361.56,39582.24,13982.24,0.932,0.395,0.000,-0.063,-0.090,-0.219,0.001,Neural
4,0.2000,-0.002,1390.391,0.000,-0.020,-48.092,0.000,48.092,0.020,361869.4,361.87,39576.31,13976.31,0.933,0.391,0.000,-0.081,0.090,-0.207,0.002,Neural
5,0.2500,-0.003,1387.985,0.000,-0.025,-48.114,0.000,48.114,0.025,362171.0,362.17,39570.38,13970.37,0.934,0.387,0.000,-0.097,-0.089,-0.195,0.003,Neural
6,0.3000,-0.004,1385.579,0.000,-0.029,-48.135,0.000,48.135,0.029,362466.3,362.47,39564.44,13964.44,0.935,0.382,0.000,-0.112,0.088,-0.184,0.004,Neural
7,0.3500,-0.006,1383.172,0.000,-0.034,-48.156,0.000,48.156,0.034,362753.1,362.75,39558.49,13958.49,0.935,0.375,0.000,-0.126,-0.086,-0.172,0.006,Neural
8,0.4000,-0.008,1380.764,0.000,-0.038,-48.176,0.000,48.176,0.038,363035.3,363.04,39552.54,13952.54,0.936,0.369,0.000,-0.138,0.085,-0.161,0.008,Neural
9,0.4500,-0.010,1378.354,0.000,-0.042,-48.196,0.000,48.196,0.042,363310.8,363.31,39546.59,13946.59,0.937,0.362,0.000,-0.149,-0.083,-0.150,0.010,Neural
10,0.5000,-0.012,1375.944,0.000,-0.046,-48.216,0.000,48.216,0.046,363577.8,363.58,39540.63,13940.63,0.938,0.354,0.000,-0.159,0.081,-0.140,0.012,Neural
11,0.5500,-0.014,1373.533,0.000,-0.050,-48.235,0.000,48.235,0.050,363842.0,363.84,39534.66,13934.67,0.939,0.345,0.000,-0.167,-0.080,-0.130,0.014,Neural
12,0.6000,-0.017,1371.121,0.000,-0.054,-48.253,0.000,48.253,0.054,364099.4,364.10,39528.70,13928.70,0.940,0.337,0.000,-0.175,0.078,-0.120,0.017,Neural
13,0.6500,-0.020,1368.708,0.000,-0.057,-48.272,0.000,48.272,0.057,364352.1,364.35,39522.73,13922.73,0.940,0.328,0.000,-0.182,-0.076,-0.111,0.020,Neural
14,0.7000,-0.023,1366.294,0.000,-0.061,-48.290,0.000,48.290,0.061,364597.7,364.60,39516.75,13916.75,0.941,0.319,0.000,-0.187,0.074,-0.102,0.023,Neural
15,0.7500,-0.026,1363.879,0.000,-0.064,-48.307,0.000,48.307,0.064,364840.6,364.84,39510.77,13910.77,0.942,0.310,0.000,-0.192,-0.072,-0.093,0.026,Neural
16,0.8000,-0.029,1361.463,0.000,-0.067,-48.324,0.000,48.324,0.067,365078.7,365.08,39504.79,13904.79,0.943,0.300,0.000,-0.196,0.070,-0.085,0.029,Neural
